Time (UNIX ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,N_PRB,RSSI (dBm),RSRQ (dB),PUSCH_SNR (dB),PUCCH_SNR (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,CQI_SINGLE_CODEWORD,CQI_DUAL_CODEWORD,
1749054041543,6,0,0,0.00,0.00,0.00,10,116,-62.50,-80.00,-64.00,-64.00,-57.00,-50.00,16,5,-44.72,6.99,24.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054042543,6,7,4,0.00,7.83,4.50,323,436,-62.50,-80.00,-64.00,-64.00,-57.00,-50.00,16,5,-44.72,6.99,25.50,40.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054043543,6,0,0,0.00,0.00,0.00,10,121,-76.53,-126.00,-80.00,-64.00,-64.00,-64.00,15,5,-58.75,6.51,25.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054044543,6,0,0,0.00,0.00,0.00,10,116,-76.88,-126.00,-80.00,-65.00,-64.00,-64.00,16,5,-59.09,6.50,26.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054045543,6,0,0,0.00,0.00,0.00,10,111,-81.56,-126.00,-103.00,-64.00,-64.00,-64.00,16,5,-63.78,6.39,26.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054046543,6,0,0,0.00,0.00,0.00,10,116,-72.00,-126.00,-65.00,-64.00,-64.00,-64.00,16,5,-54.22,6.64,26.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054047543,6,0,0,0.00,0.00,0.00,10,116,-72.00,-126.00,-65.00,-64.00,-64.00,-64.00,16,5,-54.22,6.64,25.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054048543,6,0,0,0.00,0.00,0.00,10,116,-64.06,-65.00,-64.00,-64.00,-64.00,-64.00,16,5,-46.28,6.92,25.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054049543,6,0,0,0.00,0.00,0.00,10,116,-71.94,-126.00,-65.00,-64.00,-64.00,-64.00,16,5,-54.16,6.64,26.50,41.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054050543,6,0,0,0.00,0.00,0.00,10,111,-76.75,-126.00,-72.50,-64.00,-64.00,-64.00,16,5,-58.97,6.51,26.50,41.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054051543,6,0,0,0.00,0.00,0.00,10,116,-76.75,-126.00,-72.50,-64.00,-64.00,-64.00,16,5,-58.97,6.51,26.00,41.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054052543,6,0,0,0.00,0.00,0.00,10,116,-75.75,-126.00,-65.00,-64.00,-64.00,-64.00,16,5,-57.97,6.53,26.00,41.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054053543,6,0,0,0.00,0.00,0.00,10,116,-71.88,-126.00,-64.50,-64.00,-64.00,-64.00,16,5,-54.09,6.64,24.50,41.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054054543,6,0,0,0.00,0.00,0.00,10,116,-64.31,-65.00,-65.00,-64.00,-64.00,-64.00,16,5,-46.53,6.91,25.50,41.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054055543,6,0,0,0.00,0.00,0.00,10,111,-79.88,-126.00,-80.00,-65.00,-64.00,-64.00,16,5,-62.09,6.43,25.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054056543,6,0,0,0.00,0.00,0.00,10,116,-79.88,-126.00,-80.00,-65.00,-64.00,-64.00,16,5,-62.09,6.43,25.50,41.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054057543,6,0,0,0.00,0.00,0.00,10,116,-76.06,-126.00,-65.00,-65.00,-64.00,-64.00,16,5,-58.28,6.53,25.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054058543,6,0,0,0.00,0.00,0.00,10,116,-76.88,-126.00,-72.50,-64.50,-64.00,-64.00,16,5,-59.09,6.50,25.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054059543,6,0,0,0.00,0.00,0.00,10,116,-75.94,-126.00,-65.00,-64.50,-64.00,-64.00,16,5,-58.16,6.53,24.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054060543,6,0,0,0.00,0.00,0.00,10,111,-75.94,-126.00,-65.00,-64.50,-64.00,-64.00,16,5,-58.16,6.53,24.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054061543,6,0,0,0.00,0.00,0.00,10,116,-72.19,-126.00,-65.00,-65.00,-64.00,-64.00,16,5,-54.41,6.63,24.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054062543,6,0,0,0.00,0.00,0.00,10,116,-68.44,-126.00,-65.00,-65.00,-64.00,-64.00,16,5,-50.66,6.76,24.00,45.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054063543,6,0,0,0.00,0.00,0.00,10,116,-64.44,-65.00,-65.00,-64.00,-64.00,-64.00,16,5,-46.66,6.91,26.00,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054064543,6,0,0,0.00,0.00,0.00,10,116,-68.31,-126.00,-65.00,-64.50,-64.00,-64.00,16,5,-50.53,6.76,24.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054065543,6,0,0,0.00,0.00,0.00,10,111,-68.31,-126.00,-65.00,-64.50,-64.00,-64.00,16,28,-43.05,44.43,24.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054066543,6,0,0,0.00,0.00,0.00,10,116,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,16,28,-39.24,46.03,23.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054067543,6,0,0,0.00,0.00,0.00,10,116,-69.31,-80.00,-80.00,-65.00,-64.00,-64.00,16,28,-44.05,44.06,24.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054068543,6,0,0,0.00,0.00,0.00,10,116,-66.56,-80.00,-65.00,-65.00,-64.00,-64.00,16,28,-41.30,45.13,24.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054069543,6,0,0,0.00,0.00,0.00,10,116,-65.50,-80.00,-65.00,-65.00,-64.00,-64.00,16,28,-40.24,45.58,24.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054070543,6,0,0,0.00,0.00,0.00,5,83,-65.50,-80.00,-65.00,-65.00,-64.00,-64.00,16,5,-47.72,6.86,24.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054071543,6,0,0,0.00,0.00,0.00,10,78,-68.56,-126.00,-65.00,-65.00,-64.50,-64.00,16,5,-50.78,6.75,26.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054072543,6,0,0,0.00,0.00,0.00,10,116,-63.88,-65.00,-65.00,-65.00,-64.50,-50.00,16,5,-46.09,6.93,24.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054073543,6,0,0,0.00,0.00,0.00,10,116,-72.19,-126.00,-65.00,-65.00,-64.00,-64.00,16,5,-54.41,6.63,24.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054074543,6,0,0,0.00,0.00,0.00,10,116,-72.19,-126.00,-65.00,-65.00,-64.00,-64.00,16,5,-54.41,6.63,25.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054075543,6,0,0,0.00,0.00,0.00,10,116,-74.38,-126.00,-65.00,-65.00,-64.00,-50.00,16,5,-56.59,6.57,25.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054076543,6,0,0,0.00,0.00,0.00,10,111,-77.86,-126.00,-80.00,-80.00,-64.00,-64.00,14,5,-60.08,6.48,25.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054077543,6,0,0,0.00,0.00,0.00,10,116,-73.25,-100.00,-80.00,-72.00,-64.00,-64.00,16,5,-55.47,6.60,25.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054078543,6,0,0,0.00,0.00,0.00,10,116,-83.50,-126.00,-103.00,-72.00,-64.00,-64.00,12,5,-65.72,6.35,25.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054079543,6,0,0,0.00,0.00,0.00,10,116,-83.50,-126.00,-103.00,-72.00,-64.00,-64.00,12,5,-65.72,6.35,27.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054080543,6,0,0,0.00,0.00,0.00,10,116,-75.71,-100.00,-80.00,-80.00,-64.00,-64.00,14,5,-57.93,6.53,27.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054081543,6,0,0,0.00,0.00,0.00,10,111,-80.75,-126.00,-90.00,-80.00,-64.50,-64.00,16,5,-62.97,6.41,26.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054082543,6,0,0,0.00,0.00,0.00,10,116,-75.12,-126.00,-80.00,-64.00,-64.00,-64.00,16,5,-57.34,6.55,24.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054083543,6,0,0,0.00,0.00,0.00,10,116,-75.12,-126.00,-80.00,-64.00,-64.00,-64.00,16,5,-57.34,6.55,25.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054084543,6,0,0,0.00,0.00,0.00,10,116,-70.06,-80.00,-80.00,-64.00,-64.00,-64.00,16,5,-52.28,6.70,25.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054085543,6,0,0,0.00,0.00,0.00,10,116,-79.44,-126.00,-80.00,-72.50,-64.00,-64.00,16,5,-61.66,6.44,25.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054086543,6,0,0,0.00,0.00,0.00,10,111,-72.06,-80.00,-80.00,-72.50,-64.00,-64.00,16,5,-54.28,6.64,25.50,41.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054087543,6,0,0,0.00,0.00,0.00,10,116,-77.86,-126.00,-80.00,-80.00,-64.00,-64.00,14,5,-60.08,6.48,25.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054088543,6,0,0,0.00,0.00,0.00,10,116,-77.86,-126.00,-80.00,-80.00,-64.00,-64.00,14,5,-60.08,6.48,25.00,41.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054089543,6,0,0,0.00,0.00,0.00,10,116,-74.29,-80.00,-80.00,-80.00,-64.00,-64.00,14,5,-56.50,6.57,26.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054090543,6,0,0,0.00,0.00,0.00,10,116,-81.07,-126.00,-80.00,-80.00,-65.00,-64.00,15,5,-63.29,6.40,26.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054091543,6,0,0,0.00,0.00,0.00,10,111,-78.58,-126.00,-80.00,-80.00,-64.50,-64.00,12,5,-60.80,6.46,27.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054092543,6,0,0,0.00,0.00,0.00,10,116,-78.58,-126.00,-80.00,-80.00,-64.50,-64.00,12,5,-60.80,6.46,25.50,41.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054093543,6,0,0,0.00,0.00,0.00,10,116,-85.75,-126.00,-80.00,-80.00,-80.00,-64.00,16,5,-67.97,6.31,25.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054094543,6,0,0,0.00,0.00,0.00,10,116,-88.50,-126.00,-103.00,-80.00,-80.00,-64.00,16,5,-70.72,6.26,24.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054095543,6,0,0,0.00,0.00,0.00,10,116,-71.60,-80.00,-80.00,-65.00,-64.00,-64.00,15,5,-53.82,6.65,26.00,41.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054096543,6,0,0,0.00,0.00,0.00,10,111,-77.06,-126.00,-80.00,-72.00,-64.00,-64.00,16,5,-59.28,6.50,24.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054097543,6,0,0,0.00,0.00,0.00,10,116,-77.06,-126.00,-80.00,-72.00,-64.00,-64.00,16,5,-59.28,6.50,25.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054098543,6,0,0,0.00,0.00,0.00,10,116,-69.38,-80.00,-80.00,-65.00,-64.00,-50.00,16,5,-51.59,6.72,24.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054099543,6,3,3,0.00,3.58,3.40,130,421,-72.25,-80.00,-80.00,-72.50,-64.50,-64.00,16,5,-54.47,6.63,25.00,40.00,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054100543,6,0,0,0.00,0.00,0.00,10,116,-62.06,-80.00,-72.50,-64.00,-50.00,-50.00,16,5,-44.28,7.01,25.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054101543,6,0,0,0.00,0.00,0.00,10,111,-65.00,-80.00,-65.00,-65.00,-65.00,-50.00,16,5,-47.22,6.88,25.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054102543,6,0,0,0.00,0.00,0.00,10,116,-65.00,-80.00,-65.00,-65.00,-65.00,-50.00,16,5,-47.22,6.88,24.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054103543,6,0,0,0.00,0.00,0.00,10,116,-62.00,-80.00,-65.00,-65.00,-57.00,-50.00,16,5,-44.22,7.01,25.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054104543,6,0,0,0.00,0.00,0.00,10,116,-68.56,-126.00,-65.00,-65.00,-64.50,-64.00,16,5,-50.78,6.75,25.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054105543,6,0,0,0.00,0.00,0.00,10,116,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,16,5,-46.72,6.90,27.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054106543,6,0,0,0.00,0.00,0.00,10,111,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,16,5,-46.72,6.90,25.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054107543,6,0,0,0.00,0.00,0.00,10,116,-62.69,-65.00,-65.00,-64.00,-64.00,-50.00,16,5,-44.91,6.98,26.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054108543,6,0,0,0.00,0.00,0.00,10,116,-63.75,-65.00,-65.00,-65.00,-64.00,-50.00,16,5,-45.97,6.93,26.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054109543,6,0,0,0.00,0.00,0.00,10,116,-68.50,-126.00,-65.00,-65.00,-64.00,-50.00,16,5,-50.72,6.75,26.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054110543,6,0,0,0.00,0.00,0.00,10,116,-68.50,-126.00,-65.00,-65.00,-64.00,-64.00,16,5,-50.72,6.75,26.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054111543,6,0,0,0.00,0.00,0.00,10,111,-68.50,-126.00,-65.00,-65.00,-64.00,-64.00,16,5,-50.72,6.75,26.00,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054112543,6,0,0,0.00,0.00,0.00,10,116,-63.50,-65.00,-65.00,-64.00,-64.00,-50.00,16,5,-45.72,6.94,25.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054113543,6,0,0,0.00,0.00,0.00,10,116,-67.69,-126.00,-65.00,-65.00,-64.50,-50.00,16,5,-49.91,6.78,24.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054114543,6,0,0,0.00,0.00,0.00,10,116,-72.62,-126.00,-65.00,-65.00,-65.00,-65.00,16,5,-54.84,6.62,24.50,43.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054115543,6,0,0,0.00,0.00,0.00,10,116,-72.62,-126.00,-65.00,-65.00,-65.00,-65.00,16,5,-54.84,6.62,23.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054116543,6,0,0,0.00,0.00,0.00,10,111,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,16,28,-39.74,45.80,24.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054117543,6,0,0,0.00,0.00,0.00,10,116,-72.31,-126.00,-65.00,-65.00,-64.00,-64.00,16,28,-47.05,43.03,24.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054118543,6,4,1,0.00,5.11,2.23,231,338,-64.75,-65.00,-65.00,-65.00,-64.50,-64.00,16,5,-46.97,6.89,25.00,40.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054119543,6,0,0,0.00,0.00,0.00,15,131,-78.88,-126.00,-86.00,-65.00,-65.00,-64.00,16,28,-53.61,41.19,24.00,44.00,0,0,0.00,0.05,0.00,0.00,0.00,0.00,0,0,
1749054120543,6,0,0,0.00,0.00,0.00,10,116,-78.88,-126.00,-86.00,-65.00,-65.00,-64.00,16,28,-53.61,41.19,24.50,44.00,0,0,0.00,0.05,0.00,0.00,0.00,0.00,0,0,
1749054121543,6,0,0,0.00,0.00,0.00,5,83,-67.56,-126.00,-65.00,-65.00,-64.00,-50.00,16,5,-49.78,6.79,25.50,43.00,0,0,0.00,0.05,0.00,0.00,0.00,0.00,0,0,
1749054122543,6,0,0,0.00,0.00,0.00,10,78,-64.69,-65.00,-65.00,-65.00,-64.00,-64.00,16,5,-46.91,6.90,25.00,43.00,0,0,0.00,0.04,0.00,0.00,0.00,0.00,0,0,
1749054123543,6,0,0,0.00,0.00,0.00,10,116,-68.31,-126.00,-65.00,-64.50,-64.00,-64.00,16,5,-50.53,6.76,25.00,44.00,0,0,0.00,0.04,0.00,0.00,0.00,0.00,0,0,
1749054124543,6,0,0,0.00,0.00,0.00,10,116,-68.31,-126.00,-65.00,-64.50,-64.00,-64.00,16,5,-50.53,6.76,27.00,42.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,
1749054125543,6,0,0,0.00,0.00,0.00,10,116,-75.31,-126.00,-80.00,-65.00,-65.00,-64.00,16,5,-57.53,6.55,26.00,42.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,
1749054126543,6,0,0,0.00,0.00,0.00,10,116,-77.79,-80.00,-80.00,-80.00,-80.00,-64.00,14,5,-60.00,6.48,24.50,41.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,
1749054127543,6,0,0,0.00,0.00,0.00,10,111,-80.94,-126.00,-80.00,-80.00,-80.00,-64.00,16,5,-63.16,6.41,25.50,42.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,
1749054128543,6,0,0,0.00,0.00,0.00,10,116,-79.38,-115.00,-80.00,-80.00,-80.00,-65.00,16,5,-61.59,6.44,24.00,42.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,
1749054129543,6,0,0,0.00,0.00,0.00,10,116,-79.38,-115.00,-80.00,-80.00,-80.00,-65.00,16,5,-61.59,6.44,24.50,43.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,
1749054130543,6,0,0,0.00,0.00,0.00,10,116,-77.50,-115.00,-80.00,-80.00,-80.00,-50.00,16,5,-59.72,6.49,25.00,44.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,
1749054131543,6,0,0,0.00,0.00,0.00,10,116,-74.38,-80.00,-80.00,-80.00,-65.00,-50.00,16,5,-56.59,6.57,25.50,44.00,0,0,0.00,0.01,0.00,0.00,0.00,0.00,0,0,
1749054132543,6,0,0,0.00,0.00,0.00,10,111,-76.31,-100.00,-80.00,-80.00,-64.50,-64.00,16,5,-58.53,6.52,26.50,43.00,0,0,0.00,0.01,0.00,0.00,0.00,0.00,0,0,
1749054133543,6,0,0,0.00,0.00,0.00,10,116,-83.44,-115.00,-115.00,-80.00,-65.00,-50.00,16,5,-65.66,6.35,24.50,44.00,0,0,0.00,0.01,0.00,0.00,0.00,0.00,0,0,
1749054134543,6,0,0,0.00,0.00,0.00,10,116,-83.44,-115.00,-115.00,-80.00,-65.00,-50.00,16,5,-65.66,6.35,26.00,43.00,0,0,0.00,0.01,0.00,0.00,0.00,0.00,0,0,
1749054135544,6,0,0,0.00,0.00,0.00,10,116,-75.81,-115.00,-80.00,-80.00,-65.00,-50.00,16,5,-58.03,6.53,25.00,43.00,0,0,0.00,0.01,0.00,0.00,0.00,0.00,0,0,
1749054136543,6,0,0,0.00,0.00,0.00,10,116,-73.88,-115.00,-80.00,-80.00,-64.00,-50.00,16,5,-56.09,6.58,26.50,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054137543,6,0,0,0.00,0.00,0.00,10,111,-80.56,-115.00,-80.00,-80.00,-72.50,-64.00,16,5,-62.78,6.42,25.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054138543,6,0,0,0.00,0.00,0.00,10,116,-80.56,-115.00,-80.00,-80.00,-72.50,-64.00,16,5,-62.78,6.42,26.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054139543,6,0,0,0.00,0.00,0.00,10,116,-74.60,-126.00,-80.00,-65.00,-64.00,-64.00,15,5,-56.82,6.56,25.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054140543,6,0,0,0.00,0.00,0.00,10,116,-67.31,-80.00,-72.50,-64.00,-64.00,-50.00,16,5,-49.53,6.79,24.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054141543,6,0,0,0.00,0.00,0.00,10,116,-73.12,-80.00,-80.00,-80.00,-64.00,-64.00,16,5,-55.34,6.61,26.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054142543,6,0,0,0.00,0.00,0.00,10,111,-72.31,-126.00,-80.00,-65.00,-64.00,-50.00,16,5,-54.53,6.63,26.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054143543,6,0,0,0.00,0.00,0.00,10,116,-72.31,-126.00,-80.00,-65.00,-64.00,-50.00,16,5,-54.53,6.63,24.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054144543,6,0,0,0.00,0.00,0.00,10,116,-65.38,-80.00,-65.00,-64.00,-64.00,-50.00,16,5,-47.59,6.87,24.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054145543,6,0,0,0.00,0.00,0.00,10,116,-68.25,-80.00,-80.00,-64.00,-64.00,-50.00,16,5,-50.47,6.76,26.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054146543,6,0,0,0.00,0.00,0.00,10,116,-64.50,-80.00,-65.00,-64.00,-64.00,-50.00,16,5,-46.72,6.90,24.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054147543,6,0,0,0.00,0.00,0.00,10,111,-64.50,-80.00,-65.00,-64.00,-64.00,-50.00,16,5,-46.72,6.90,24.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054148543,6,0,0,0.00,0.00,0.00,10,116,-63.69,-80.00,-65.00,-64.00,-57.00,-50.00,16,5,-45.91,6.94,24.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054149543,6,0,0,0.00,0.00,0.00,10,116,-61.94,-80.00,-65.00,-64.50,-57.00,-50.00,16,5,-44.16,7.01,25.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054150543,6,0,0,0.00,0.00,0.00,10,116,-66.62,-126.00,-65.00,-65.00,-64.00,-50.00,16,5,-48.84,6.82,26.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054151543,6,0,0,0.00,0.00,0.00,10,116,-63.69,-80.00,-65.00,-64.50,-64.00,-50.00,16,5,-45.91,6.94,26.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054152543,6,0,0,0.00,0.00,0.00,10,111,-63.69,-80.00,-65.00,-64.50,-64.00,-50.00,16,5,-45.91,6.94,25.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054153543,6,0,0,0.00,0.00,0.00,10,116,-65.81,-80.00,-65.00,-65.00,-65.00,-50.00,16,5,-48.03,6.85,25.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054154543,6,0,0,0.00,0.00,0.00,10,116,-74.56,-126.00,-65.00,-65.00,-65.00,-50.00,16,5,-56.78,6.57,25.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054155543,6,0,0,0.00,0.00,0.00,10,116,-66.81,-126.00,-65.00,-65.00,-64.50,-50.00,16,5,-49.03,6.81,25.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054156543,6,0,0,0.00,0.00,0.00,10,116,-66.81,-126.00,-65.00,-65.00,-64.50,-50.00,16,5,-49.03,6.81,24.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054157543,6,0,0,0.00,0.00,0.00,10,111,-74.56,-126.00,-65.00,-65.00,-65.00,-50.00,16,5,-56.78,6.57,24.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054158543,6,0,0,0.00,0.00,0.00,10,116,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,16,5,-47.22,6.88,24.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054159543,6,0,0,0.00,0.00,0.00,10,116,-71.38,-126.00,-65.00,-65.00,-64.00,-50.00,16,5,-53.59,6.66,24.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054160543,6,0,0,0.00,0.00,0.00,10,116,-66.69,-126.00,-65.00,-65.00,-64.00,-50.00,16,5,-48.91,6.82,25.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1749054161543,6,0,0,0.00,0.00,0.00,10,116,-66.69,-126.00,-65.00,-65.00,-64.00,-50.00,16,5,-48.91,6.82,24.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
