Time (UNIX ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP (dBm),N_RSRP_MEAS,N_PRB,RSSI (dBm),RSRQ (dB),PUSCH_SNR (dB),PUCCH_SNR (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,CQI_SINGLE_CODEWORD,CQI_DUAL_CODEWORD,
1746813222041,17,220,220,292.00,221.81,223.74,783,6000,-76.06,16,56,-47.79,89.13,14.50,17.00,6,16,0.13,0.05,0.17,0.21,0.00,0.02,0,0,
1746813223041,17,220,208,404.00,221.62,211.69,851,4968,-76.19,16,5,-58.41,6.52,17.50,13.00,7,15,0.05,0.07,0.17,0.21,0.00,0.02,0,0,
1746813224041,17,220,220,855.50,221.70,223.49,942,4950,-76.38,16,68,-47.26,109.90,13.50,19.00,5,13,0.17,0.06,0.17,0.21,0.00,0.02,0,0,
1746813225041,17,208,220,1712.00,209.73,223.98,945,7935,-76.38,16,15,-53.82,21.29,14.50,13.00,4,15,0.07,0.10,0.17,0.21,0.00,0.02,0,0,
1746813226041,17,220,220,217.00,221.71,223.66,891,6368,-76.25,16,90,-45.92,149.46,13.00,17.00,7,14,0.09,0.06,0.17,0.21,0.00,0.02,0,0,
1746813227041,17,220,220,263.50,221.81,223.74,832,6191,-76.25,16,106,-45.21,178.80,13.00,16.00,7,18,0.12,0.06,0.17,0.21,0.00,0.02,0,0,
1746813228041,17,220,220,119.50,221.71,223.74,819,5973,-76.19,16,56,-47.91,89.05,14.50,13.00,6,17,0.08,0.08,0.17,0.21,0.00,0.02,0,0,
1746813229041,17,220,208,295.50,221.71,211.69,868,6000,-76.19,16,5,-58.41,6.52,19.00,19.00,7,15,0.10,0.08,0.17,0.21,0.00,0.02,0,0,
1746813230041,17,220,220,892.00,221.81,223.80,774,6693,-76.19,16,106,-45.14,178.90,12.00,13.00,7,17,0.12,0.04,0.17,0.21,0.00,0.02,0,0,
1746813231041,17,208,220,1563.00,209.70,223.74,725,6021,-76.19,16,5,-58.41,6.52,19.50,16.00,6,20,0.09,0.06,0.17,0.21,0.00,0.02,0,0,
1746813232041,17,220,220,313.50,221.71,223.78,631,5867,-76.00,16,90,-45.67,149.78,13.50,16.00,7,20,0.06,0.07,0.17,0.21,0.00,0.02,0,0,
1746813233041,17,220,220,380.00,221.78,223.82,660,6109,-76.00,16,5,-58.22,6.53,18.50,16.00,6,22,0.12,0.08,0.17,0.21,0.00,0.02,0,0,
1746813234041,17,220,220,289.00,221.64,223.81,684,5233,-76.00,16,27,-50.89,40.32,16.00,15.00,7,17,0.05,0.13,0.17,0.21,0.00,0.02,0,0,
1746813235041,17,220,208,144.50,221.76,211.65,854,5024,-76.00,16,5,-58.22,6.53,18.50,14.00,7,17,0.10,0.09,0.17,0.21,0.00,0.02,0,0,
1746813236041,17,220,220,727.50,221.71,223.66,789,5219,-76.00,16,5,-58.22,6.53,17.50,18.00,7,16,0.06,0.07,0.17,0.21,0.00,0.02,0,0,
1746813237041,17,208,220,1584.00,209.70,223.74,790,5219,-76.19,16,5,-58.41,6.52,17.00,11.00,7,16,0.09,0.07,0.17,0.21,0.00,0.02,0,0,
1746813238041,17,220,220,212.50,221.71,223.74,789,5308,-76.00,11,5,-58.22,6.53,18.00,15.00,6,16,0.16,0.06,0.17,0.21,0.00,0.02,0,0,
1746813239041,17,220,220,222.00,221.64,223.26,829,6722,-76.00,11,5,-58.22,6.53,18.50,15.00,5,16,0.07,0.05,0.17,0.21,0.00,0.02,0,0,
1746813240041,17,220,220,389.50,221.68,223.65,774,5469,-76.00,12,56,-47.73,89.18,9.50,11.00,6,16,0.15,0.09,0.17,0.21,0.00,0.02,0,0,
1746813241041,17,220,208,217.00,221.64,211.76,872,6971,-76.00,9,5,-58.22,6.53,16.50,10.00,4,14,0.08,0.21,0.17,0.21,0.00,0.02,0,0,
1746813242041,17,220,220,576.00,221.76,223.72,1369,6456,-76.00,7,106,-44.96,179.20,9.00,12.00,7,9,0.10,0.09,0.17,0.21,0.00,0.02,0,0,
1746813243041,17,208,220,1279.00,209.78,223.70,1340,5622,-76.00,7,5,-58.22,6.53,18.00,14.00,6,8,0.09,0.08,0.17,0.21,0.00,0.02,0,0,
1746813244041,17,220,220,449.33,221.87,223.78,1548,6063,-76.00,10,90,-45.67,149.78,13.00,13.00,7,13,0.09,0.03,0.17,0.21,0.00,0.02,0,0,
1746813245041,17,220,220,90.50,221.76,223.74,915,6130,-76.00,16,5,-58.22,6.53,18.00,13.00,6,17,0.10,0.06,0.17,0.21,0.00,0.02,0,0,
1746813246041,17,220,208,274.50,221.73,220.48,784,5860,-76.00,16,27,-50.89,40.32,16.00,12.00,7,16,0.09,0.07,0.17,0.21,0.00,0.02,0,0,
1746813247041,17,220,220,369.00,221.81,215.05,788,6403,-76.12,16,5,-58.34,6.52,19.00,17.00,7,16,0.14,0.05,0.17,0.21,0.00,0.02,0,0,
1746813248041,17,220,220,706.00,221.66,223.50,869,5171,-76.12,16,5,-58.34,6.52,18.00,10.00,6,14,0.07,0.20,0.17,0.21,0.00,0.02,0,0,
1746813249041,17,208,220,1185.00,209.85,223.88,1222,5794,-76.19,16,5,-58.41,6.52,17.50,16.00,7,10,0.12,0.09,0.17,0.21,0.00,0.02,0,0,
1746813250041,17,220,220,470.33,221.86,223.74,1359,5416,-76.12,16,106,-45.08,179.00,20.00,16.00,7,14,0.09,0.03,0.17,0.21,0.00,0.02,0,0,
1746813251041,17,220,220,289.50,221.83,223.74,730,6551,-76.06,16,5,-58.28,6.53,18.00,13.00,7,21,0.14,0.04,0.17,0.21,0.00,0.02,0,0,
1746813252041,17,220,220,60.00,221.81,223.92,625,5885,-76.06,16,56,-47.79,89.13,22.00,15.00,6,19,0.16,0.13,0.17,0.21,0.00,0.02,0,0,
1746813253041,17,220,208,197.50,221.66,211.70,752,4979,-76.00,16,5,-58.22,6.53,17.50,16.00,6,18,0.06,0.10,0.17,0.21,0.00,0.02,0,0,
1746813254041,17,220,220,545.00,221.64,223.73,871,4746,-76.00,16,5,-58.22,6.53,18.00,16.00,7,16,0.16,0.11,0.17,0.21,0.00,0.02,0,0,
1746813255041,17,208,220,1009.00,209.70,223.86,720,5670,-76.12,16,5,-58.34,6.52,19.00,14.00,7,15,0.09,0.07,0.17,0.21,0.00,0.02,0,0,
1746813256041,17,220,220,257.00,221.76,223.74,901,5646,-76.00,16,5,-58.22,6.53,17.50,14.00,7,16,0.12,0.06,0.17,0.21,0.00,0.02,0,0,
1746813257041,17,220,220,317.67,221.78,223.70,849,5020,-76.00,16,5,-58.22,6.53,17.00,14.00,7,16,0.11,0.09,0.17,0.21,0.00,0.02,0,0,
1746813258041,17,220,220,359.50,221.81,223.88,898,6512,-76.00,16,56,-47.73,89.18,22.50,16.00,6,16,0.15,0.07,0.17,0.21,0.00,0.02,0,0,
1746813259041,17,220,208,300.00,233.66,211.42,1016,4934,-76.00,16,5,-58.22,6.53,18.00,16.00,6,11,0.06,0.14,0.17,0.21,0.00,0.02,0,0,
1746813260041,17,220,220,447.50,221.86,223.80,1241,5939,-76.06,16,27,-50.96,40.30,16.00,14.00,7,11,0.09,0.10,0.17,0.21,0.00,0.02,0,0,
1746813261041,17,208,220,946.00,209.74,223.64,1258,5597,-76.06,16,90,-45.73,149.70,20.50,17.00,7,10,0.07,0.06,0.17,0.21,0.00,0.02,0,0,
1746813262041,17,220,220,180.33,245.95,223.58,1426,5422,-76.12,16,5,-58.34,6.52,15.50,10.00,7,10,0.07,0.27,0.17,0.21,0.00,0.02,0,0,
1746813263041,17,220,220,872.80,222.32,223.90,2426,5703,-76.19,16,5,-58.41,6.52,17.50,16.00,7,3,0.12,0.13,0.17,0.21,0.00,0.02,0,0,
1746813264041,17,220,208,1239.70,235.22,220.26,4935,5876,-76.19,16,27,-51.08,40.27,16.00,15.00,7,0,0.11,0.19,0.17,0.21,0.00,0.02,0,0,
1746813265041,17,220,220,1416.00,224.30,215.09,7358,5844,-76.25,16,5,-58.47,6.52,17.50,10.00,7,0,0.13,0.07,0.17,0.21,0.00,0.02,0,0,
1746813266041,17,220,220,1198.25,236.35,223.54,7693,4784,-76.25,16,27,-51.14,40.25,15.00,16.00,7,0,0.09,0.14,0.17,0.22,0.00,0.02,0,0,
1746813267041,17,208,208,3132.83,257.39,211.16,8530,4584,-76.06,16,5,-58.28,6.53,16.50,10.00,6,0,0.08,0.36,0.17,0.24,0.00,0.02,0,0,
1746813268041,17,220,232,1868.00,227.91,235.88,7327,5672,-76.19,16,106,-45.14,178.90,19.50,15.00,7,0,0.07,0.17,0.17,0.23,0.00,0.02,0,0,
1746813269041,17,220,220,1533.33,224.30,223.68,7302,5800,-76.25,16,28,-50.99,41.87,16.00,10.00,7,0,0.05,0.19,0.17,0.24,0.00,0.02,0,0,
1746813270041,17,220,220,1094.70,224.29,223.77,7421,5066,-76.25,16,27,-51.14,40.25,15.50,14.00,7,0,0.13,0.11,0.17,0.23,0.00,0.02,0,0,
1746813271041,17,220,208,1263.30,224.20,211.58,7409,4987,-76.25,16,5,-58.47,6.52,17.50,11.00,7,0,0.06,0.09,0.17,0.23,0.00,0.02,0,0,
1746813272041,17,220,220,634.75,223.68,223.66,5913,5219,-76.00,16,5,-58.22,6.53,18.50,17.00,7,4,0.06,0.04,0.17,0.23,0.00,0.02,0,0,
1746813273041,17,208,220,546.00,221.91,223.74,1604,5469,-76.00,16,5,-58.22,6.53,18.50,14.00,7,13,0.06,0.03,0.17,0.23,0.00,0.02,0,0,
1746813274041,17,220,220,850.00,233.88,223.74,865,6675,-76.00,16,27,-50.89,40.32,16.00,16.00,7,21,0.11,0.04,0.17,0.23,0.00,0.02,0,0,
1746813275041,17,220,220,238.50,245.73,223.61,781,5222,-76.00,16,5,-58.22,6.53,19.00,18.00,6,16,0.06,0.20,0.17,0.23,0.00,0.02,0,0,
1746813276041,17,220,208,126.00,221.68,211.80,1173,4909,-76.06,16,7,-56.82,9.37,17.00,12.00,8,8,0.13,0.18,0.17,0.23,0.00,0.02,0,0,
1746813277041,17,220,220,86.50,221.72,223.59,1934,4881,-76.06,16,5,-58.28,6.53,18.50,13.00,6,6,0.07,0.06,0.17,0.23,0.00,0.02,0,0,
1746813278041,17,220,220,246.50,221.80,223.71,1643,4809,-76.00,16,106,-44.96,179.20,20.00,10.00,8,10,0.13,0.06,0.17,0.23,0.00,0.02,0,0,
1746813279041,17,208,220,407.00,209.71,223.78,1122,5392,-76.00,16,5,-58.22,6.53,17.50,11.00,6,16,0.07,0.05,0.17,0.23,0.00,0.02,0,0,
1746813280041,17,220,220,913.00,221.70,223.69,911,5120,-76.00,16,106,-44.96,179.20,20.00,13.00,7,14,0.16,0.12,0.18,0.23,0.00,0.02,0,0,
1746813281041,17,220,220,803.33,221.74,223.26,1183,6743,-76.00,16,68,-46.88,110.23,21.50,13.00,5,12,0.07,0.05,0.17,0.23,0.00,0.02,0,0,
1746813282041,17,220,208,246.50,221.66,211.66,958,5320,-76.00,16,7,-56.76,9.37,18.00,15.00,8,13,0.13,0.05,0.17,0.23,0.00,0.02,0,0,
1746813283041,17,220,220,498.00,221.66,223.59,1062,5320,-76.38,16,5,-58.59,6.52,17.00,12.00,6,14,0.08,0.05,0.17,0.23,0.00,0.02,0,0,
1746813284041,17,220,220,186.50,221.74,223.86,834,5565,-76.38,16,27,-51.27,40.22,15.00,13.00,7,16,0.07,0.07,0.17,0.23,0.00,0.02,0,0,
1746813285041,17,208,220,246.00,209.73,223.74,920,5621,-76.00,16,5,-58.22,6.53,18.50,13.00,7,15,0.12,0.08,0.17,0.23,0.00,0.02,0,0,
1746813286041,17,220,220,866.50,233.83,223.69,901,5643,-76.00,16,5,-58.22,6.53,18.50,18.00,7,15,0.10,0.08,0.17,0.23,0.00,0.02,0,0,
1746813287041,17,220,208,848.00,221.78,220.44,979,5852,-76.12,16,5,-58.34,6.52,18.50,14.00,7,15,0.09,0.09,0.17,0.23,0.00,0.02,0,0,
1746813288041,17,220,232,306.50,221.76,227.05,916,6096,-76.00,16,27,-50.89,40.32,16.50,14.00,7,15,0.08,0.09,0.17,0.23,0.00,0.02,0,0,
1746813289041,17,220,208,333.50,221.71,211.76,882,5467,-76.00,16,5,-58.22,6.53,18.50,16.00,7,15,0.10,0.06,0.18,0.23,0.00,0.02,0,0,
1746813290041,17,220,220,409.00,221.73,223.53,991,4995,-76.00,16,5,-58.22,6.53,18.00,15.00,7,12,0.07,0.15,0.17,0.23,0.00,0.02,0,0,
1746813291041,17,208,220,108.00,209.74,223.74,1079,5861,-76.00,16,90,-45.67,149.78,20.50,16.00,7,12,0.10,0.06,0.17,0.23,0.00,0.02,0,0,
1746813292041,17,220,220,645.00,221.82,223.74,938,5567,-76.00,16,27,-50.89,40.32,16.00,15.00,7,20,0.12,0.05,0.18,0.23,0.00,0.02,0,0,
1746813293041,17,220,208,784.50,233.72,220.32,710,5375,-76.00,16,5,-58.22,6.53,17.50,12.00,7,16,0.10,0.17,0.18,0.23,0.00,0.02,0,0,
1746813294041,17,220,220,163.50,221.82,223.77,1114,5417,-76.00,16,27,-50.89,40.32,16.00,16.00,7,12,0.11,0.09,0.18,0.23,0.00,0.02,0,0,
1746813295041,17,220,220,375.50,257.90,214.60,1561,5137,-76.00,16,5,-58.22,6.53,17.50,15.00,7,7,0.09,0.29,0.18,0.23,0.00,0.02,0,0,
1746813296041,17,220,220,728.17,221.79,223.66,4219,6047,-76.12,16,5,-58.34,6.52,18.00,14.00,7,1,0.13,0.11,0.18,0.23,0.00,0.02,0,0,
1746813297041,17,208,220,759.25,281.92,223.21,8389,4969,-76.00,16,5,-58.22,6.53,17.50,13.00,7,0,0.05,0.38,0.17,0.25,0.00,0.03,0,0,
1746813298041,17,220,220,2009.75,224.25,223.88,7228,6201,-76.00,16,5,-58.22,6.53,17.50,11.00,7,0,0.09,0.15,0.18,0.25,0.00,0.03,0,0,
1746813299041,17,220,208,1742.25,224.33,220.44,7239,6698,-76.00,16,5,-58.22,6.53,17.50,13.00,7,0,0.11,0.06,0.18,0.25,0.00,0.03,0,0,
1746813300041,17,220,220,457.00,222.89,223.88,3939,6292,-76.00,16,27,-50.89,40.32,16.00,14.00,7,8,0.14,0.02,0.18,0.25,0.00,0.03,0,0,
1746813301041,17,220,220,271.33,270.04,214.61,1500,5596,-76.00,16,56,-47.73,89.18,22.00,10.00,7,12,0.11,0.20,0.18,0.25,0.00,0.03,0,0,
1746813302041,17,220,220,417.25,234.10,223.58,1775,6162,-76.06,16,27,-50.96,40.30,15.00,14.00,7,5,0.14,0.13,0.18,0.25,0.00,0.03,0,0,
1746813303041,17,208,220,1091.00,234.54,223.48,2667,5173,-76.06,16,103,-45.14,173.55,20.00,10.00,6,3,0.07,0.26,0.18,0.25,0.00,0.03,0,0,
1746813304041,17,220,220,1795.12,236.02,223.62,6821,5223,-75.94,16,27,-50.83,40.34,15.50,13.00,7,0,0.08,0.18,0.18,0.25,0.00,0.03,0,0,
1746813305041,17,220,220,1960.00,236.32,223.50,7578,5271,-76.38,16,5,-58.59,6.52,17.50,12.00,7,0,0.07,0.17,0.18,0.25,0.00,0.03,0,0,
1746813306041,17,220,208,1695.56,224.19,211.57,7288,5001,-76.38,16,5,-58.59,6.52,17.50,10.00,7,0,0.12,0.07,0.18,0.25,0.00,0.03,0,0,
1746813307041,17,220,220,1826.44,260.77,223.25,8285,5155,-76.38,16,5,-58.59,6.52,17.50,15.00,7,0,0.07,0.25,0.18,0.27,0.00,0.03,0,0,
1746813308041,17,220,220,886.43,217.11,223.78,7156,6118,-76.00,16,5,-58.22,6.53,18.50,12.00,6,0,0.16,0.10,0.18,0.26,0.00,0.03,0,0,
1746813309041,17,208,220,1003.75,255.80,223.46,8266,5171,-76.25,16,5,-58.47,6.52,19.00,15.00,6,0,0.06,0.21,0.18,0.27,0.00,0.03,0,0,
1746813310041,17,220,220,1691.38,224.29,223.88,7230,5464,-76.19,16,28,-50.92,41.89,22.00,11.00,7,0,0.13,0.09,0.18,0.27,0.00,0.03,0,0,
1746813311041,17,220,220,1897.75,260.93,223.17,8563,4907,-76.12,16,5,-58.34,6.52,20.50,19.00,7,0,0.09,0.28,0.18,0.29,0.00,0.03,0,0,
1746813312041,17,220,220,1618.22,224.26,223.74,7295,5629,-76.12,16,28,-50.86,41.91,17.50,10.00,7,0,0.12,0.31,0.18,0.29,0.00,0.03,0,0,
1746813313041,17,220,208,1748.22,248.68,211.52,8190,4619,-76.19,16,5,-58.41,6.52,20.00,19.00,7,0,0.10,0.26,0.18,0.30,0.00,0.04,0,0,
1746813314041,17,220,220,1051.00,276.69,223.02,9083,4705,-76.44,16,5,-58.66,6.52,17.00,13.00,6,0,0.08,0.45,0.18,0.32,0.00,0.04,0,0,
1746813315041,17,208,220,828.75,219.29,223.78,7076,5847,-76.31,16,90,-45.98,149.38,21.00,14.00,7,0,0.11,0.17,0.18,0.31,0.00,0.04,0,0,
1746813316041,17,220,220,1640.75,297.81,223.23,9671,4650,-76.31,16,27,-51.21,40.24,15.50,18.00,7,0,0.08,0.32,0.18,0.33,0.00,0.04,0,0,
1746813317041,17,220,208,2033.00,236.48,211.41,7717,5058,-76.06,16,5,-58.28,6.53,16.00,10.00,6,0,0.10,0.22,0.18,0.34,0.00,0.04,0,0,
1746813318041,17,220,220,1422.44,310.51,223.43,10180,5053,-76.19,16,5,-58.41,6.52,19.50,19.00,7,0,0.07,0.32,0.17,0.35,0.00,0.05,0,0,
1746813319041,17,220,208,1584.56,339.62,231.58,11120,5093,-76.56,16,106,-45.52,178.30,20.00,10.00,7,0,0.06,0.52,0.17,0.38,0.00,0.05,0,0,
1746813320041,17,220,232,936.00,217.10,215.06,7214,6070,-76.12,16,5,-58.34,6.52,18.50,18.00,7,0,0.13,0.23,0.18,0.38,0.00,0.05,0,0,
1746813321041,17,208,220,1365.80,292.82,223.13,9528,4818,-76.12,16,90,-45.79,149.62,20.50,16.00,7,0,0.07,0.46,0.18,0.40,0.00,0.05,0,0,
1746813322041,17,220,220,1936.38,224.21,223.74,7280,5299,-76.06,16,5,-58.28,6.53,17.50,10.00,7,0,0.11,0.18,0.18,0.39,0.00,0.05,0,0,
1746813323041,17,220,208,1649.50,248.83,220.29,8218,6080,-76.25,16,5,-58.47,6.52,18.50,17.00,7,0,0.12,0.35,0.18,0.40,0.00,0.05,0,0,
1746813324041,17,220,220,3237.88,297.76,214.44,9788,4469,-76.31,16,47,-48.80,73.50,21.50,11.00,7,0,0.08,0.39,0.18,0.42,0.00,0.06,0,0,
1746813325041,17,220,220,1861.22,248.82,223.48,8151,5335,-76.31,16,5,-58.53,6.52,18.50,17.00,7,0,0.14,0.29,0.18,0.42,0.00,0.06,0,0,
1746813326041,17,220,220,806.29,253.70,223.35,8419,5318,-76.25,16,68,-47.13,110.01,21.50,14.00,5,0,0.07,0.37,0.18,0.43,0.00,0.06,0,0,
1746813327041,17,208,220,1157.20,219.30,223.54,7139,6104,-75.94,16,5,-58.16,6.53,17.50,13.00,7,0,0.07,0.14,0.17,0.42,0.00,0.06,0,0,
1746813328041,17,220,220,1693.25,224.33,223.74,7305,5949,-76.31,16,5,-58.53,6.52,18.00,15.00,7,0,0.09,0.06,0.17,0.42,0.00,0.06,0,0,
1746813329041,17,220,208,1209.50,222.62,220.58,3245,6010,-76.00,16,5,-58.22,6.53,19.00,17.00,7,9,0.09,0.02,0.17,0.42,0.00,0.06,0,0,
1746813330041,17,220,220,858.00,221.80,215.07,1099,5690,-76.00,16,5,-58.22,6.53,18.00,15.00,7,18,0.15,0.01,0.18,0.42,0.00,0.06,0,0,
1746813331041,17,220,220,1075.50,221.66,223.62,686,5168,-76.19,16,5,-58.41,6.52,17.00,13.00,6,22,0.07,0.07,0.17,0.42,0.00,0.06,0,0,
1746813332041,17,220,220,105.00,221.64,223.73,600,4794,-76.00,16,106,-44.96,179.20,20.00,15.00,8,20,0.13,0.11,0.18,0.42,0.00,0.06,0,0,
1746813333041,17,208,220,83.00,209.63,223.78,605,5383,-76.06,16,5,-58.28,6.53,18.50,16.00,6,20,0.07,0.08,0.18,0.42,0.00,0.06,0,0,
1746813334041,17,220,220,737.50,233.81,223.78,708,6019,-76.00,16,5,-58.22,6.53,18.00,14.00,7,19,0.10,0.07,0.18,0.42,0.00,0.06,0,0,
1746813335041,17,220,220,938.00,221.78,223.88,769,6037,-76.00,16,5,-58.22,6.53,18.00,15.00,7,18,0.11,0.07,0.18,0.42,0.00,0.06,0,0,
1746813336041,17,220,208,891.00,233.86,211.90,765,6057,-76.00,16,5,-58.22,6.53,18.00,15.00,7,21,0.09,0.04,0.18,0.42,0.00,0.06,0,0,
1746813337041,17,220,220,964.50,233.79,223.54,712,5787,-76.00,16,5,-58.22,6.53,19.00,17.00,7,20,0.11,0.12,0.18,0.42,0.00,0.06,0,0,
1746813338041,17,220,220,209.00,221.76,223.72,700,5445,-76.31,16,5,-58.53,6.52,17.50,16.00,7,19,0.08,0.11,0.18,0.42,0.00,0.06,0,0,
1746813339041,17,208,220,462.00,209.75,223.92,726,5771,-76.31,16,90,-45.98,149.38,20.50,14.00,7,18,0.12,0.09,0.18,0.42,0.00,0.06,0,0,
1746813340041,17,220,220,610.50,250.43,223.43,935,4998,-76.12,16,27,-51.02,40.29,15.50,17.00,7,13,0.10,0.25,0.18,0.42,0.00,0.06,0,0,
1746813341041,17,220,208,772.50,221.86,220.44,1433,5656,-76.06,16,5,-58.28,6.53,18.50,15.00,7,8,0.09,0.10,0.18,0.42,0.00,0.06,0,0,
1746813342041,17,220,220,712.50,221.78,214.98,1637,5644,-76.00,16,5,-58.22,6.53,19.00,18.00,7,7,0.10,0.05,0.18,0.42,0.00,0.06,0,0,
1746813343041,17,220,220,1040.75,238.55,223.46,1875,4664,-76.31,16,5,-58.53,6.52,17.50,13.00,6,4,0.08,0.24,0.18,0.42,0.00,0.06,0,0,
1746813344041,17,220,220,1094.60,211.67,223.92,5803,5383,-76.31,16,27,-51.21,40.24,15.50,19.00,7,0,0.13,0.10,0.18,0.42,0.00,0.06,0,0,
1746813345041,17,208,220,1221.20,224.14,223.66,7273,5195,-76.44,16,5,-58.66,6.52,19.50,15.00,6,0,0.07,0.11,0.18,0.41,0.00,0.06,0,0,
1746813346041,17,220,220,1242.00,224.10,223.78,6858,5818,-76.06,16,27,-50.96,40.30,15.00,15.00,7,2,0.12,0.04,0.18,0.41,0.00,0.06,0,0,
1746813347041,17,220,220,648.50,222.06,223.74,2178,5870,-76.00,16,5,-58.22,6.53,18.50,16.00,7,9,0.09,0.03,0.18,0.41,0.00,0.06,0,0,
1746813348041,17,220,208,844.50,221.78,211.77,1098,5010,-76.00,16,5,-58.22,6.53,18.00,13.00,7,16,0.10,0.04,0.18,0.41,0.00,0.06,0,0,
1746813349041,17,220,220,667.50,221.76,223.54,900,5377,-76.06,16,5,-58.28,6.53,18.00,17.00,7,16,0.11,0.05,0.18,0.41,0.00,0.06,0,0,
1746813350041,17,208,220,49.00,233.83,223.74,811,6452,-76.12,16,5,-58.34,6.52,17.00,10.00,7,16,0.12,0.17,0.18,0.41,0.00,0.06,0,0,
1746813351041,17,220,220,183.00,221.78,223.78,1107,6157,-76.06,16,5,-58.28,6.53,18.00,15.00,6,11,0.12,0.10,0.18,0.41,0.00,0.06,0,0,
1746813352041,17,220,220,627.50,269.94,223.38,1665,5147,-76.19,16,5,-58.41,6.52,17.00,10.00,6,8,0.06,0.34,0.18,0.41,0.00,0.06,0,0,
1746813353041,17,220,220,1276.75,222.76,223.74,3690,5580,-76.19,16,5,-58.41,6.52,16.50,10.00,7,0,0.14,0.14,0.18,0.41,0.00,0.06,0,0,
1746813354041,17,220,208,1959.38,236.60,211.85,7659,6460,-76.44,16,5,-58.66,6.52,17.50,14.00,7,0,0.14,0.11,0.18,0.41,0.00,0.06,0,0,
1746813355041,17,220,220,2208.38,236.49,223.38,7706,5135,-76.25,16,103,-45.33,173.26,20.50,11.00,6,0,0.07,0.19,0.18,0.41,0.00,0.06,0,0,
1746813356041,17,208,220,1489.60,212.07,223.59,7053,4795,-76.12,16,27,-51.02,40.29,15.00,15.00,7,0,0.06,0.21,0.18,0.41,0.00,0.06,0,0,
1746813357041,17,220,220,3969.25,261.02,223.42,8449,5584,-76.12,16,47,-48.61,73.60,21.50,10.00,7,0,0.09,0.32,0.18,0.42,0.00,0.06,0,0,
1746813358041,17,220,220,1264.11,236.54,223.73,7794,6147,-76.19,16,5,-58.41,6.52,17.50,15.00,6,0,0.16,0.18,0.18,0.42,0.00,0.06,0,0,
1746813359041,17,220,220,1316.00,236.37,223.49,7629,5020,-76.00,16,5,-58.22,6.53,18.50,16.00,6,0,0.06,0.20,0.18,0.42,0.00,0.06,0,0,
1746813360041,17,220,220,2841.67,236.54,223.48,7730,5379,-76.38,16,76,-46.78,124.09,21.50,10.00,7,0,0.12,0.21,0.18,0.42,0.00,0.06,0,0,
1746813361041,17,220,208,1995.62,248.50,211.36,7938,5680,-76.12,16,27,-51.02,40.29,15.00,17.00,7,0,0.15,0.26,0.18,0.43,0.00,0.06,0,0,
1746813362041,17,208,220,1670.60,248.68,223.36,8137,5123,-76.12,16,5,-58.34,6.52,17.50,10.00,6,0,0.08,0.34,0.18,0.43,0.00,0.06,0,0,
1746813363041,17,220,220,1467.20,224.22,223.74,7293,6035,-76.25,16,90,-45.92,149.46,21.00,15.00,7,0,0.11,0.19,0.18,0.43,0.00,0.06,0,0,
1746813364041,17,220,220,1132.00,236.62,223.74,7797,6055,-76.50,16,27,-51.39,40.19,15.50,14.00,7,0,0.11,0.18,0.18,0.43,0.00,0.06,0,0,
1746813365041,17,220,220,1230.75,224.22,223.74,7293,5786,-76.38,16,5,-58.59,6.52,16.50,10.00,6,0,0.09,0.07,0.18,0.43,0.00,0.06,0,0,
1746813366041,17,220,208,1682.38,260.99,211.42,8371,5016,-76.25,16,5,-58.47,6.52,18.50,17.00,7,0,0.11,0.21,0.18,0.44,0.00,0.06,0,0,
1746813367041,17,220,220,1787.75,224.15,223.38,7215,5123,-76.25,16,5,-58.47,6.52,17.00,10.00,6,0,0.09,0.14,0.18,0.43,0.00,0.06,0,0,
1746813368041,17,208,220,1188.20,211.99,223.78,6917,5201,-76.31,16,27,-51.21,40.24,15.50,16.00,7,0,0.05,0.06,0.18,0.43,0.00,0.06,0,0,
1746813369041,17,220,220,1347.80,223.68,223.70,5580,6119,-76.62,16,5,-58.84,6.51,18.50,13.00,7,0,0.14,0.14,0.18,0.43,0.00,0.06,0,0,
1746813370041,17,220,220,1197.44,224.27,223.78,7353,5319,-76.50,16,5,-58.72,6.51,18.50,10.00,6,0,0.08,0.06,0.18,0.43,0.00,0.06,0,0,
1746813371041,17,220,208,581.00,222.79,220.48,3882,5167,-76.50,16,5,-58.72,6.51,18.00,14.00,7,8,0.11,0.02,0.18,0.43,0.00,0.06,0,0,
1746813372041,17,220,220,434.00,221.95,215.02,1132,6125,-76.00,16,5,-58.22,6.53,18.50,15.00,6,17,0.16,0.01,0.18,0.42,0.00,0.06,0,0,
1746813373041,17,220,220,432.50,221.68,223.66,712,4996,-76.06,16,5,-58.28,6.53,19.50,15.00,6,24,0.06,0.11,0.18,0.42,0.00,0.06,0,0,
1746813374041,17,208,220,13.00,209.58,223.58,657,4713,-76.44,16,27,-51.33,40.21,16.00,15.00,7,16,0.17,0.28,0.18,0.43,0.00,0.06,0,0,
