Time (UNIX ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,N_PRB,RSSI (dBm),RSRQ (dB),PUSCH_SNR (dB),PUCCH_SNR (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,CQI_SINGLE_CODEWORD,CQI_DUAL_CODEWORD,
1748894477613,4,1067,5,717.11,1071.62,6.29,1244,492,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.00,44.00,16,27,0.13,0.00,0.09,0.00,0.00,0.00,0,0,
1748894478613,4,1067,5,804.11,1071.62,6.31,1244,523,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,35.50,41.00,17,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894479613,4,1067,5,558.67,1071.62,6.31,1201,459,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.00,43.00,14,27,0.21,0.00,0.09,0.00,0.00,0.00,0,0,
1748894480613,4,1067,5,668.44,1071.62,6.29,1259,564,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.00,45.00,11,27,0.07,0.00,0.09,0.00,0.00,0.00,0,0,
1748894481613,4,1079,5,638.22,1083.65,6.35,1289,582,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.00,43.00,17,27,0.03,0.00,0.09,0.00,0.00,0.00,0,0,
1748894482613,4,1067,5,243.22,1071.62,6.31,1301,492,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.50,44.00,17,27,0.10,0.00,0.09,0.00,0.00,0.00,0,0,
1748894483613,4,1067,5,474.11,1071.62,6.29,1273,515,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,42.00,17,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894484613,4,1067,5,582.33,1071.62,6.34,1301,428,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.00,41.00,14,27,0.26,0.00,0.09,0.00,0.00,0.00,0,0,
1748894485613,4,1067,5,573.78,1071.62,6.27,1225,572,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.00,46.00,9,27,0.10,0.00,0.09,0.00,0.00,0.00,0,0,
1748894486613,4,1067,5,559.00,1071.62,6.29,1292,573,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.50,44.00,13,27,0.04,0.00,0.09,0.00,0.00,0.00,0,0,
1748894487613,4,1079,5,731.89,1083.65,6.27,1237,503,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.00,45.00,17,27,0.17,0.00,0.09,0.00,0.00,0.00,0,0,
1748894488613,4,1067,5,461.00,1071.62,6.34,1263,518,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.00,45.00,16,27,0.07,0.00,0.09,0.00,0.00,0.00,0,0,
1748894489613,4,1067,5,640.22,1071.62,6.29,1282,513,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,33.50,46.00,20,27,0.04,0.00,0.09,0.00,0.00,0.00,0,0,
1748894490613,4,1067,5,785.89,1071.62,6.27,1263,459,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,41.00,11,27,0.16,0.00,0.09,0.00,0.00,0.00,0,0,
1748894491613,4,1067,5,278.33,1071.62,6.31,1263,577,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,45.00,11,27,0.06,0.00,0.09,0.00,0.00,0.00,0,0,
1748894492613,4,1067,5,504.00,1071.62,6.29,1244,525,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,19,27,0.04,0.00,0.09,0.00,0.00,0.00,0,0,
1748894493613,4,1079,5,613.25,1071.62,6.31,1315,475,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,43.00,13,27,0.13,0.00,0.09,0.00,0.00,0.00,0,0,
1748894494613,4,1067,5,627.11,1083.65,6.29,1265,530,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.50,44.00,14,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894495613,4,1067,5,616.44,1071.62,6.31,1244,500,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.50,44.00,16,27,0.15,0.00,0.09,0.00,0.00,0.00,0,0,
1748894496613,4,1067,5,246.11,1071.62,6.31,1216,523,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,45.00,16,27,0.06,0.00,0.09,0.00,0.00,0.00,0,0,
1748894497613,4,1067,5,638.44,1071.62,6.29,1225,482,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,45.00,18,27,0.11,0.00,0.09,0.00,0.00,0.00,0,0,
1748894498613,4,1067,5,692.00,1071.62,6.31,1263,493,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.50,45.00,15,27,0.09,0.00,0.09,0.00,0.00,0.00,0,0,
1748894499613,4,1079,5,477.12,1071.62,6.31,1282,521,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.00,43.00,18,27,0.07,0.00,0.09,0.00,0.00,0.00,0,0,
1748894500613,4,1067,5,697.33,1083.65,6.29,1232,492,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,54.50,45.00,18,27,0.11,0.00,0.09,0.00,0.00,0.00,0,0,
1748894501613,4,1067,5,691.00,1071.62,6.31,1277,525,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,45.00,17,27,0.07,0.00,0.09,0.00,0.00,0.00,0,0,
1748894502613,4,1067,5,378.33,1071.62,6.31,1244,495,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,33.50,43.00,16,27,0.22,0.00,0.09,0.00,0.00,0.00,0,0,
1748894503613,4,1067,5,568.11,1071.62,6.25,1244,530,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,45.00,13,27,0.08,0.00,0.09,0.00,0.00,0.00,0,0,
1748894504613,4,1067,5,739.89,1071.62,6.27,1168,520,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.00,45.00,18,27,0.03,0.00,0.09,0.00,0.00,0.00,0,0,
1748894505613,4,1079,5,322.38,1071.62,6.31,1277,492,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,42.00,17,27,0.11,0.00,0.09,0.00,0.00,0.00,0,0,
1748894506613,4,1067,5,589.56,1083.65,6.29,1237,510,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,45.00,18,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894507613,4,1067,5,742.33,1071.62,6.34,1282,469,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,35.00,44.00,13,27,0.21,0.00,0.09,0.00,0.00,0.00,0,0,
1748894508613,4,1068,6,439.89,1073.35,7.57,1287,581,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,36.00,45.00,10,27,0.08,0.00,0.09,0.00,0.00,0.00,0,0,
1748894509613,4,1067,5,590.00,1071.62,6.35,1258,584,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,35.50,45.00,16,27,0.03,0.00,0.09,0.00,0.00,0.00,0,0,
1748894510613,4,1067,5,673.22,1071.62,6.29,1206,434,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,16,27,0.28,0.00,0.09,0.00,0.00,0.00,0,0,
1748894511613,4,1079,5,427.67,1083.65,6.31,1275,535,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.50,44.00,11,27,0.11,0.00,0.09,0.00,0.00,0.00,0,0,
1748894512613,4,1067,5,737.44,1071.62,6.33,1206,572,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,34.00,45.00,14,27,0.04,0.00,0.09,0.00,0.00,0.00,0,0,
1748894513613,4,1067,5,345.67,1071.62,6.31,1244,502,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,34.50,43.00,18,27,0.08,0.00,0.09,0.00,0.00,0.00,0,0,
1748894514613,4,1067,5,606.56,1071.62,6.27,1277,487,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,35.50,45.00,15,27,0.11,0.00,0.09,0.00,0.00,0.00,0,0,
1748894515613,4,1067,5,477.11,1071.62,6.31,1244,526,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,34.00,45.00,18,27,0.04,0.00,0.09,0.00,0.00,0.00,0,0,
1748894516613,4,1067,5,659.89,1071.62,6.25,1244,482,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,45.00,18,27,0.10,0.01,0.09,0.00,0.00,0.00,0,0,
1748894517613,4,1079,5,692.90,1083.65,6.31,1275,487,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,45.00,14,27,0.12,0.00,0.09,0.00,0.00,0.00,0,0,
1748894518613,4,1067,5,601.78,1071.62,6.31,1258,536,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.00,45.00,15,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894519613,4,1067,5,452.89,1071.62,6.29,1225,439,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,45.00,16,27,0.23,0.00,0.09,0.00,0.00,0.00,0,0,
1748894520613,4,1067,5,667.89,1071.62,6.31,1196,540,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,12,27,0.09,0.00,0.09,0.00,0.00,0.00,0,0,
1748894521613,4,1067,5,802.44,1071.62,6.31,1225,567,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,35.00,44.00,17,27,0.03,0.00,0.09,0.00,0.00,0.00,0,0,
1748894522613,4,1067,5,253.11,1071.62,6.31,1301,454,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,36.00,43.00,13,27,0.17,0.00,0.09,0.00,0.00,0.00,0,0,
1748894523613,4,1079,5,715.56,1071.62,6.29,1225,562,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,12,27,0.06,0.00,0.09,0.00,0.00,0.00,0,0,
1748894524613,4,1067,5,519.78,1083.65,6.34,1256,516,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,45.00,18,27,0.10,0.00,0.09,0.00,0.00,0.00,0,0,
1748894525613,4,1067,5,580.67,1071.62,6.29,1263,492,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.50,45.00,17,27,0.10,0.00,0.09,0.00,0.00,0.00,0,0,
1748894526613,4,1067,5,709.00,1071.62,6.31,1282,510,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,17,27,0.08,0.00,0.09,0.00,0.00,0.00,0,0,
1748894527613,4,1067,5,732.44,1071.62,6.30,1225,510,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,44.00,19,27,0.14,0.00,0.09,0.00,0.00,0.00,0,0,
1748894528613,4,1067,5,624.11,1071.62,6.25,1263,483,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,44.00,13,27,0.12,0.00,0.09,0.00,0.00,0.00,0,0,
1748894529613,4,1067,5,723.00,1071.62,6.27,1258,540,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,45.00,15,27,0.04,0.00,0.09,0.00,0.00,0.00,0,0,
1748894530613,4,1079,5,623.22,1083.65,6.31,1256,477,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,32.50,46.00,16,27,0.17,0.00,0.09,0.00,0.00,0.00,0,0,
1748894531613,4,1067,5,712.22,1071.62,6.29,1187,531,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,45.00,15,27,0.06,0.00,0.09,0.00,0.00,0.00,0,0,
1748894532613,4,1067,5,656.56,1071.62,6.31,1277,500,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,44.00,18,27,0.09,0.00,0.09,0.00,0.00,0.00,0,0,
1748894533613,4,1067,5,620.00,1071.62,6.27,1225,513,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,45.00,16,27,0.09,0.00,0.09,0.00,0.00,0.00,0,0,
1748894534613,4,1067,5,505.00,1071.62,6.25,1320,488,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.50,45.00,18,27,0.08,0.00,0.09,0.00,0.00,0.00,0,0,
1748894535613,4,1067,5,866.78,1071.62,6.31,1239,513,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,42.00,16,27,0.07,0.00,0.09,0.00,0.00,0.00,0,0,
1748894536613,4,1079,5,436.00,1083.65,6.31,1351,480,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,46.00,18,27,0.22,0.00,0.09,0.00,0.00,0.00,0,0,
1748894537613,4,1067,5,677.44,1071.62,6.29,1187,526,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,46.00,13,27,0.09,0.00,0.09,0.00,0.00,0.00,0,0,
1748894538613,4,1068,6,639.11,1073.35,7.55,1306,542,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,32.50,45.00,17,27,0.03,0.00,0.09,0.00,0.00,0.00,0,0,
1748894539613,4,1072,7,480.44,1076.65,8.48,1279,471,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.00,45.00,17,27,0.15,0.01,0.09,0.00,0.00,0.00,0,0,
1748894540613,4,1067,5,761.44,1071.62,6.29,1263,515,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,33.50,45.00,17,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894541613,4,1067,5,924.11,1071.62,6.27,1244,448,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.00,43.00,15,27,0.23,0.00,0.09,0.00,0.00,0.00,0,0,
1748894542613,4,1079,5,351.44,1083.65,6.34,1237,567,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,43.00,11,27,0.08,0.00,0.09,0.00,0.00,0.00,0,0,
1748894543613,4,1067,5,617.78,1071.62,6.33,1206,577,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,45.00,16,27,0.03,0.00,0.09,0.00,0.00,0.00,0,0,
1748894544613,4,1067,5,697.33,1071.62,6.31,1239,477,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,33.00,46.00,16,27,0.15,0.00,0.09,0.00,0.00,0.00,0,0,
1748894545613,4,1067,5,252.78,1071.62,6.27,1206,528,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,33.50,45.00,16,27,0.06,0.00,0.09,0.00,0.00,0.00,0,0,
1748894546613,4,1067,5,759.22,1071.62,6.27,1240,469,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,44.00,16,27,0.13,0.00,0.09,0.00,0.00,0.00,0,0,
1748894547613,4,1067,5,647.00,1071.62,6.31,1182,523,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,43.00,17,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894548613,4,1079,5,773.44,1083.65,6.29,1294,452,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,45.00,17,27,0.20,0.00,0.09,0.00,0.00,0.00,0,0,
1748894549613,4,1067,5,671.67,1071.62,6.31,1225,536,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,45.00,15,27,0.07,0.00,0.09,0.00,0.00,0.00,0,0,
1748894550613,4,1067,5,713.44,1071.62,6.31,1220,460,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,18,27,0.22,0.00,0.09,0.00,0.00,0.00,0,0,
1748894551613,4,1067,5,315.56,1071.62,6.31,1206,526,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.00,41.00,15,27,0.08,0.00,0.09,0.00,0.00,0.00,0,0,
1748894552613,4,1067,5,661.56,1071.62,6.31,1187,501,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,33.50,43.00,16,27,0.15,0.00,0.09,0.00,0.00,0.00,0,0,
1748894553613,4,1067,5,654.62,1071.62,6.31,1278,518,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,41.00,16,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894554613,4,1079,5,660.56,1083.65,6.27,1275,464,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,43.00,14,27,0.18,0.00,0.09,0.00,0.00,0.00,0,0,
1748894555613,4,1067,5,563.33,1071.62,6.29,1301,530,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,42.00,13,27,0.06,0.00,0.09,0.00,0.00,0.00,0,0,
1748894556613,4,1067,5,673.78,1071.62,6.31,1206,511,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,41.00,18,27,0.07,0.00,0.09,0.00,0.00,0.00,0,0,
1748894557613,4,1067,5,714.33,1071.62,6.29,1282,490,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,17,27,0.09,0.00,0.09,0.00,0.00,0.00,0,0,
1748894558613,4,1067,5,661.78,1071.62,6.31,1225,490,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,42.00,17,27,0.16,0.00,0.09,0.00,0.00,0.00,0,0,
1748894559613,4,1067,5,621.00,1071.62,6.31,1263,520,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,33.50,42.00,17,27,0.07,0.00,0.09,0.00,0.00,0.00,0,0,
1748894560613,4,1079,5,682.56,1083.65,6.29,1256,487,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.00,43.00,15,27,0.14,0.00,0.09,0.00,0.00,0.00,0,0,
1748894561613,4,1067,5,504.67,1071.62,6.31,1296,526,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,15,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894562613,4,1067,5,565.78,1071.62,6.23,1263,482,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,17,27,0.10,0.00,0.09,0.00,0.00,0.00,0,0,
1748894563613,4,1067,5,767.44,1071.62,6.27,1259,515,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,41.00,18,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894564613,4,1067,5,822.78,1071.62,6.25,1201,485,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,17,27,0.09,0.00,0.09,0.00,0.00,0.00,0,0,
1748894565613,4,1067,5,314.67,1071.62,6.27,1282,525,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,45.00,18,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894566613,4,1079,5,724.11,1083.65,6.34,1248,487,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,33.50,44.00,14,27,0.12,0.00,0.09,0.00,0.00,0.00,0,0,
1748894567613,4,1067,5,771.33,1071.62,6.29,1263,531,-61.19,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.41,7.05,34.00,44.00,15,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894568613,4,1067,5,255.44,1071.62,6.27,1225,469,-61.19,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.41,7.05,33.50,43.00,16,27,0.21,0.00,0.09,0.00,0.00,0.00,0,0,
1748894569613,4,1067,5,777.67,1071.62,6.30,1225,540,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.50,40.00,13,27,0.08,0.00,0.09,0.00,0.00,0.00,0,0,
1748894570613,4,1067,5,626.78,1071.62,6.25,1225,515,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,54.50,44.00,18,27,0.10,0.00,0.09,0.00,0.00,0.00,0,0,
1748894571613,4,1067,5,560.67,1071.62,6.31,1282,498,-61.31,-62.00,-62.00,-61.00,-61.00,-61.00,16,5,-43.53,7.04,33.50,42.00,16,27,0.07,0.00,0.09,0.00,0.00,0.00,0,0,
1748894572613,4,1079,5,724.11,1083.65,6.25,1251,500,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.50,43.00,18,27,0.11,0.00,0.09,0.00,0.00,0.00,0,0,
1748894573613,4,1067,5,403.22,1071.62,6.31,1206,488,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.00,44.00,16,27,0.09,0.00,0.09,0.00,0.00,0.00,0,0,
1748894574613,4,1067,5,608.56,1071.62,6.31,1244,508,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,42.00,18,27,0.12,0.00,0.09,0.00,0.00,0.00,0,0,
1748894575613,4,1067,5,588.11,1071.62,6.31,1282,500,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,40.00,17,27,0.08,0.00,0.09,0.00,0.00,0.00,0,0,
1748894576613,4,1067,5,329.56,1071.62,6.29,1282,510,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,18,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894577613,4,1067,5,820.33,1071.62,6.31,1201,482,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,40.00,15,27,0.16,0.00,0.09,0.00,0.00,0.00,0,0,
1748894578613,4,1079,5,803.00,1083.65,6.31,1232,516,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.50,42.00,15,27,0.06,0.00,0.09,0.00,0.00,0.00,0,0,
1748894579613,4,1067,5,507.22,1071.62,6.29,1159,500,-61.38,-62.00,-62.00,-61.00,-61.00,-61.00,16,5,-43.59,7.04,34.00,42.00,17,27,0.19,0.00,0.09,0.00,0.00,0.00,0,0,
1748894580613,4,1067,5,598.78,1071.62,6.31,1301,516,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.00,42.00,15,27,0.07,0.00,0.09,0.00,0.00,0.00,0,0,
1748894581613,4,1067,5,919.00,1071.62,6.31,1263,503,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,41.00,18,27,0.13,0.00,0.09,0.00,0.00,0.00,0,0,
1748894582613,4,1067,5,583.00,1071.59,6.27,1277,500,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,42.00,16,27,0.09,0.00,0.09,0.00,0.00,0.00,0,0,
1748894583613,4,1067,5,513.56,1071.59,6.31,1239,523,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.00,43.00,18,27,0.08,0.00,0.09,0.00,0.00,0.00,0,0,
1748894584613,4,1079,5,641.62,1071.59,6.27,1291,522,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,33.00,41.00,16,27,0.09,0.00,0.09,0.00,0.00,0.00,0,0,
1748894585613,4,1067,5,214.67,1083.62,6.29,1232,518,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,19,27,0.05,0.00,0.09,0.00,0.00,0.00,0,0,
1748894586613,4,1067,5,565.78,1071.59,6.31,1239,470,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,43.00,13,27,0.13,0.00,0.09,0.00,0.00,0.00,0,0,
1748894587613,4,1067,5,671.89,1071.62,6.30,1187,540,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,33.00,43.00,15,27,0.04,0.00,0.09,0.00,0.00,0.00,0,0,
1748894588613,4,1067,5,630.89,1071.59,6.27,1258,477,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,18,27,0.13,0.00,0.09,0.00,0.00,0.00,0,0,
1748894589613,4,1067,5,634.11,1071.59,6.27,1239,536,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,33.00,42.00,16,27,0.08,0.00,0.09,0.00,0.00,0.00,0,0,
1748894590613,4,1079,5,386.88,1071.59,6.25,1239,506,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,34.50,43.00,19,27,0.12,0.00,0.09,0.00,0.00,0.00,0,0,
1748894591613,4,1067,5,729.33,1083.62,6.27,1251,516,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,33.00,44.00,13,27,0.11,0.00,0.09,0.00,0.00,0.00,0,0,
1748894592613,4,1067,5,553.78,1071.59,6.31,1273,530,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,34.00,44.00,15,27,0.04,0.00,0.09,0.00,0.00,0.00,0,0,
1748894593613,4,1067,5,590.11,1071.59,6.30,1215,467,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,35.00,41.00,14,27,0.16,0.00,0.09,0.00,0.00,0.00,0,0,
