Time (UNIX ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,N_PRB,RSSI (dBm),RSRQ (dB),PUSCH_SNR (dB),PUCCH_SNR (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,CQI_SINGLE_CODEWORD,CQI_DUAL_CODEWORD,
1748890416613,4,0,0,0.00,0.74,0.78,40,237,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890417613,4,0,0,0.00,0.74,0.78,40,272,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,35.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890418613,4,0,0,0.00,0.74,0.78,40,272,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,36.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890419613,4,0,0,0.00,0.74,0.78,80,272,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890420613,4,0,0,0.00,0.74,0.78,40,267,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890421613,4,0,0,0.00,0.74,0.78,40,239,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890422613,4,0,0,0.00,0.74,0.78,80,248,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890423613,4,0,0,0.00,0.74,0.78,40,242,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890424613,4,0,0,0.00,0.74,0.78,40,218,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,42.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890425613,4,0,0,0.00,0.74,0.78,40,321,-60.94,-62.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,33.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890426613,4,0,0,0.00,0.74,0.78,40,233,-60.94,-62.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,33.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890427613,4,0,0,0.00,0.74,0.78,40,248,-60.69,-62.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,33.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890428613,4,0,0,0.00,0.74,0.78,40,243,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,33.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890429613,4,0,0,0.00,0.74,0.78,40,248,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,33.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890430613,4,0,0,0.00,0.74,0.78,40,243,-60.50,-61.00,-61.00,-60.50,-60.00,-60.00,16,5,-42.72,7.08,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890431613,4,0,0,0.00,0.74,0.78,40,243,-60.50,-61.00,-61.00,-60.50,-60.00,-60.00,16,5,-42.72,7.08,35.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890432613,4,0,0,0.00,0.74,0.78,80,248,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,34.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890433613,4,0,0,0.00,0.74,0.78,40,243,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890434613,4,0,0,0.00,0.74,0.78,40,248,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,34.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890435613,4,0,0,0.00,0.74,0.74,40,237,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,34.50,47.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890436613,4,0,0,0.00,0.74,0.78,40,243,-60.50,-61.00,-61.00,-60.50,-60.00,-60.00,16,5,-42.72,7.08,35.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890437613,4,0,0,0.00,0.74,0.78,40,228,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,34.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890438613,4,0,0,0.00,0.74,0.78,40,243,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890439613,4,0,0,0.00,0.74,0.78,40,248,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890440613,4,0,0,0.00,0.74,0.78,40,248,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,34.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890441613,4,0,0,0.00,0.74,0.78,40,243,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890442613,4,0,0,0.00,0.74,0.78,40,228,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,35.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890443613,4,0,0,0.00,0.74,0.78,40,243,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,35.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890444613,4,0,0,0.00,0.74,0.78,80,248,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890445613,4,0,0,0.00,0.74,0.78,40,248,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890446613,4,0,0,0.00,0.74,0.78,40,238,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890447613,4,0,0,0.00,0.74,0.78,40,234,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,35.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890448613,4,0,0,0.00,0.74,0.78,80,243,-60.38,-61.00,-61.00,-60.00,-60.00,-60.00,16,5,-42.59,7.09,34.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890449613,4,0,0,0.00,0.74,0.78,40,239,-60.38,-61.00,-61.00,-60.00,-60.00,-60.00,16,5,-42.59,7.09,35.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890450613,4,0,0,0.00,0.74,0.78,40,248,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,35.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890451613,4,0,0,0.00,0.74,0.78,40,248,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890452613,4,0,0,0.00,0.74,0.78,40,243,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890453613,4,0,0,0.00,0.74,0.78,40,223,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.00,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890454613,4,0,0,0.00,0.74,0.78,40,248,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,45.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890455613,4,0,0,0.00,0.74,0.78,40,248,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.00,46.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890456613,4,0,0,0.00,0.74,0.78,40,248,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,36.00,45.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890457613,4,0,0,0.00,0.74,0.78,40,238,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,28,-35.30,48.04,26.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890458613,4,0,0,0.00,0.74,0.78,40,238,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,28,-35.30,48.04,26.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890459613,4,0,0,0.00,0.74,0.74,40,226,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,28,-35.61,47.86,26.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890460613,4,0,0,0.00,0.74,0.74,40,226,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,28,-35.36,48.00,26.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890461613,4,0,0,0.00,0.74,0.74,80,226,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,28,-35.61,47.86,26.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890462613,4,0,0,0.00,0.74,0.78,40,210,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.00,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890463613,4,0,0,0.00,0.74,0.78,35,172,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,35.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890464613,4,0,0,0.00,0.74,0.74,40,216,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,35.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890465613,4,0,0,0.00,0.74,0.74,40,221,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890466613,4,0,0,0.00,0.74,0.74,40,221,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,33.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890467613,4,0,0,0.00,0.74,0.74,40,221,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,33.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890468613,4,0,0,0.00,0.74,0.82,80,214,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,47.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890469613,4,0,0,0.00,0.74,0.78,40,684,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890470613,4,0,0,0.00,0.74,0.78,40,182,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890471613,4,0,0,0.00,0.74,0.78,40,272,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890472613,4,0,0,0.00,0.74,0.78,40,239,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890473613,4,0,0,0.00,0.74,0.78,40,272,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890474613,4,0,0,0.00,0.74,0.78,40,263,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890475613,4,0,0,0.00,0.74,0.78,40,272,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890476613,4,0,0,0.00,0.74,0.78,40,182,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890477613,4,0,0,0.00,0.74,0.78,80,267,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890478613,4,0,0,0.00,0.74,0.78,40,247,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890479613,4,0,0,0.00,0.74,0.78,40,232,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890480613,4,0,0,0.00,0.74,0.78,80,326,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,35.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890481613,4,0,0,0.00,0.74,0.78,40,228,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,35.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890482613,4,0,0,0.00,0.74,0.78,40,248,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890483613,4,0,0,0.00,0.74,0.78,40,248,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890484613,4,0,0,0.00,0.74,0.78,40,243,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,33.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890485613,4,0,0,0.00,0.74,0.78,40,234,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,35.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890486613,4,0,0,0.00,0.74,0.78,80,243,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890487613,4,0,0,0.00,0.74,0.78,40,248,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890488613,4,0,0,0.00,0.74,0.78,40,248,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890489613,4,0,0,0.00,0.74,0.78,40,243,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890490613,4,0,0,0.00,0.74,0.78,40,248,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890491613,4,0,0,0.00,0.74,0.78,40,243,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890492613,4,0,0,0.00,0.74,0.78,40,228,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890493613,4,0,0,0.00,0.74,0.78,40,248,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890494613,4,0,0,0.00,0.74,0.78,40,243,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890495613,4,0,0,0.00,0.74,0.78,80,248,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890496613,4,0,0,0.00,0.74,0.78,40,238,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890497613,4,0,0,0.00,0.74,0.78,40,234,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,36.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890498613,4,0,0,0.00,0.74,0.78,80,248,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,34.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890499613,4,0,0,0.00,0.74,0.78,40,234,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,36.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890500613,4,0,0,0.00,0.74,0.78,40,248,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,35.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890501613,4,0,0,0.00,0.74,0.78,40,248,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890502613,4,0,0,0.00,0.74,0.78,40,243,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890503613,4,0,0,0.00,0.74,0.78,40,228,-60.50,-61.00,-61.00,-60.50,-60.00,-60.00,16,5,-42.72,7.08,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890504613,4,0,0,0.00,0.74,0.78,80,243,-60.50,-61.00,-61.00,-60.50,-60.00,-60.00,16,5,-42.72,7.08,35.50,45.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890505613,4,0,0,0.00,0.74,0.78,40,248,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,34.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890506613,4,0,0,0.00,0.74,0.78,40,248,-60.56,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.78,7.08,34.00,45.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890507613,4,0,0,0.00,0.74,0.78,40,238,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890508613,4,0,0,0.00,0.74,0.78,40,243,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,28,-35.42,47.97,26.50,44.00,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890509613,4,0,0,0.00,0.74,0.78,40,243,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,28,-35.42,47.97,26.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890510613,4,0,0,0.00,0.74,0.78,40,248,-60.44,-61.00,-61.00,-60.00,-60.00,-60.00,16,28,-35.17,48.11,26.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890511613,4,0,0,0.00,0.74,0.78,40,248,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,28,-35.42,47.97,26.50,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890512613,4,0,0,0.00,0.74,0.74,40,248,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,28,-35.61,47.86,26.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890513613,4,0,0,0.00,0.74,0.78,80,238,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890514613,4,0,0,0.00,0.74,0.74,35,172,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,36.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890515613,4,4,1,1058.33,5.18,2.08,181,348,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,35.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890516613,4,4,6,0.00,4.71,7.03,131,555,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890517613,4,0,0,0.00,0.74,0.78,40,248,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890518613,4,0,0,0.00,0.74,0.78,40,187,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,33.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890519613,4,0,0,0.00,0.74,0.74,40,216,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.00,46.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890520613,4,0,0,0.00,0.74,0.74,40,201,-60.44,-61.00,-61.00,-60.00,-60.00,-60.00,16,5,-42.66,7.08,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890521613,4,0,0,0.00,0.74,0.74,40,226,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890522613,4,0,0,0.00,0.74,0.74,40,222,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,34.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890523613,4,0,0,0.00,0.74,0.74,40,226,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,33.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890524613,4,0,0,0.00,0.74,0.78,40,256,-60.62,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.84,7.08,34.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890525613,4,0,0,0.00,0.74,0.74,35,684,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.50,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890526613,4,0,0,0.00,0.74,0.78,40,182,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,36.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890527613,4,0,0,0.00,0.74,0.78,40,272,-60.88,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.09,7.06,34.00,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890528613,4,0,0,0.00,0.74,0.78,40,272,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890529613,4,0,0,0.00,0.74,0.78,40,272,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890530613,4,0,0,0.00,0.74,0.78,40,272,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,36.00,47.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890531613,4,0,0,0.00,0.74,0.78,40,272,-60.81,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.03,7.07,34.00,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890532613,4,0,0,0.00,0.74,0.78,40,234,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890533613,4,0,0,0.00,0.74,0.78,40,257,-60.69,-61.00,-61.00,-61.00,-60.00,-60.00,16,5,-42.91,7.07,34.50,43.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890534613,4,0,0,0.00,0.74,0.78,40,242,-60.50,-61.00,-61.00,-60.50,-60.00,-60.00,16,5,-42.72,7.08,34.50,47.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890535613,4,0,0,0.00,0.74,0.78,40,227,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,34.50,45.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
1748890536613,4,0,0,0.00,0.74,0.78,40,326,-60.75,-61.00,-61.00,-61.00,-60.50,-60.00,16,5,-42.97,7.07,36.00,38.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,
